id,platform,repo_name,region
16457389,gitee,src-openeuler/fastp,China
27658307,gitee,opencloudos-stream/tbb,
24601562,gitee,kchstack/volcano,
17691935,gitee,src-openeuler/python-icdiff,China
17691963,gitee,src-openeuler/python-randomize,China
38514740,gitee,openharmony-sig/fluttertpc_image_cropper,China
25122358,gitee,iflytek/iflearner-flow,
20154439,gitee,x64dbg/x64dbg,
17254970,gitee,src-openeuler/python-os-api-ref,China
24442673,gitee,src-openeuler/ogre,China
23843605,gitee,src-anolis-dde/lucene,
19018272,gitee,src-anolis-sig/tengine,China
6960423,gitee,src-openeuler/ypserv,China
34934763,gitee,opencloudos-stream/ktouch,
12918516,gitee,niushop-team/niushop_b2c_v5,
9941640,gitee,src-openeuler/perl-URL-Encode,China
884373,gitee,rainfer/YFCMF,
29380708,gitee,opencloudos-stream/aardvark-dns,
9878345,gitee,src-openeuler/python-w3lib,China
5537967,gitee,javen205/TNWX,
35900610,gitee,openharmony-sig/fluttertpc_share_extend,China
12345486,gitee,yks/Newbe.ObjectVisitor,
7822549,gitee,RT-Thread-Mirror/ucloud-iot-rtthread-package,
9878296,gitee,src-openeuler/python-unicodecsv,China
37636110,gitee,openharmony-sig/device_soc_phytium,China
19018132,gitee,src-anolis-os/hwloc,China
16727532,gitee,meetqy/vite-plugin-vue-docs,
29381938,gitee,opencloudos-stream/zeromq,
7592593,gitee,src-openeuler/atkmm,China
9940364,gitee,src-openeuler/perl-Config-ZOMG,China
5050815,gitee,mumu-osc/nicefish-spring-cloud,
35774059,gitee,src-openeuler/amiri-fonts,China
7412818,gitee,src-openeuler/cppcheck,China
27657367,gitee,opencloudos-stream/cifs-utils,
11955607,gitee,bbbug_com/BBbug_Winform_Applicaiton,
29388773,gitee,src-openeuler/python-pytest-benchmark,China
9940316,gitee,src-openeuler/perl-Class-Field,China
14557108,gitee,openharmony/third_party_giflib,China
25818551,gitee,opencloudos-stream/expat,
22122306,gitee,openharmony-sig/shimmer-ohos,China
1425404,gitee,roncoocom/roncoo-jui-springboot,
29890080,gitee,src-anolis-os/python3.11-wheel,China
29370025,gitee,src-openeuler/communication_ipc,China
29370040,gitee,src-openeuler/distributedhardware_device_manager,China
29370028,gitee,src-openeuler/notification_eventhandler,China
19017031,gitee,src-anolis-os/initial-setup,China
10196465,gitee,src-openeuler/hunspell-sl,China
6959817,gitee,src-openeuler/libndp,China
792332,gitee,xiaoxiaoyu/uajs,
8154669,gitee,src-openeuler/xpp3,China
4936347,gitee,11230595/springboot-elasticsearch,
7216224,gitee,src-openeuler/lxcfs,China
10143331,gitee,src-openeuler/xfce4-systemload-plugin,China
10849550,gitee,wangankeji-fe/vue-echarts,
9065624,gitee,src-openeuler/gnome-software,China
19017982,gitee,src-anolis-os/linux-firmware,China
31692679,gitee,src-openeuler/python-rpds-py,China
7354717,gitee,src-openeuler/rpmdevtools,China
7012666,gitee,lin-xin/vue-manage-system,
29790701,gitee,datavane/datasophon,
6959932,gitee,src-openeuler/libXxf86vm,China
9843788,gitee,cristiane/micro-mall-users,
8119036,gitee,src-openeuler/python-breathe,China
27658057,gitee,opencloudos-stream/python-dns,
22428858,gitee,openkylin/kirigami2,China
2900879,gitee,haiyangyu/CN_ISP_RIB,
31559114,gitee,src-openeuler/ft_utils,China
7216212,gitee,src-openeuler/kdump-anaconda-addon,China
30674785,gitee,src-openeuler/python-pyperf,China
13520174,gitee,src-openeuler/memcached_exporter,China
19018032,gitee,src-anolis-os/libpwquality,China
27018140,gitee,mindspore-lab/mindocr,
6959874,gitee,src-openeuler/libtirpc,China
18645017,gitee,src-openeuler/gdcm,China
6960184,gitee,src-openeuler/popt,China
7554701,gitee,src-openeuler/evince,China
7428028,gitee,src-openeuler/eog,China
36713831,gitee,openharmony-sig/fluttertpc_scan,China
30674809,gitee,src-openeuler/python-mkdocstrings,China
3442718,gitee,jswei/Thinkphp_restful_api,
3216730,gitee,eolink/markdown-viewer,
9264549,gitee,suntyu/MysqlToPhoenix,
14647603,gitee,xany/yoshop2.0-uniapp,
15026759,gitee,HarmonyOS-tpc/rx-preferences,China
575351,gitee,chejiangyi/Dyd.BusinessMQ,
9157649,gitee,gitee-community/gitee-7th-event-3,
18711647,gitee,xiaoxiangopen/b2b2c,
2910238,gitee,luckybilly/AutoRegister,
214774,gitee,javacoo/CowSwing,
18736751,gitee,qzr123/tiny-6arm,
19331596,gitee,duan_nan/nanjustar-template,
18645045,gitee,src-openeuler/libmicrodns,China
9876565,gitee,src-openeuler/python-agate-sql,China
7448748,gitee,src-openeuler/tslib,China
14091474,gitee,isrc_ohos/banner_ohos,
34195231,gitee,src-openeuler/libkylin-nm-base,China
25262333,gitee,opengauss/ops,China
25889935,gitee,openkylin/vtk6,China
30576713,gitee,src-openeuler/dde-network-core,China
5404465,gitee,xuejike/lambda-query,
6959645,gitee,src-openeuler/gssproxy,China
11263760,gitee,robin_shaun/multi-uav-task-assignment-benchmark,
8861824,gitee,qinqi/JNVS,
7592985,gitee,src-openeuler/kryo,China
1452339,gitee,xiandafu/beetl-bbs,
26055693,gitee,openkylin/vala,China
25177633,gitee,openkylin/xfce4-power-manager,China
22927653,gitee,vChewing/MegrezNT,
4803076,gitee,billsking/WeShare.WeiXin,
16640318,gitee,daochenzha/tods,
22121952,gitee,openharmony-sig/RoundedImageView,China
30788958,gitee,openeuler/yocto-meta-rockchip,China
25177791,gitee,openkylin/parole,China
6163822,gitee,xsxgit/slf4j-spring-boot-starter,
24578564,gitee,src-openeuler/yocto-poky,China
8704756,gitee,src-openeuler/ukylin-feedback-client,China
7750681,gitee,src-openeuler/atf,China
10576114,gitee,src-openeuler/fusesource-pom,China
2192729,gitee,mirrors/win10-ui,
30591169,gitee,openharmony-tpc/chromium_third_party_ffmpeg,
35879861,gitee,src-openeuler/intel-cm-compiler,China
2451536,gitee,hgy413/DMCef,
37849745,gitee,src-openeuler/fpchecker,China
30674821,gitee,src-openeuler/python-xdoctest,China
17061279,gitee,openharmony/third_party_libsnd,China
16542653,gitee,src-openeuler/rubygem-autoprefixer-rails,China
17353118,gitee,src-openeuler/python-selenium,China
7354582,gitee,src-openeuler/python-itsdangerous,China
6959731,gitee,src-openeuler/libbytesize,China
25286929,gitee,openeuler/aops-vulcanus,China
19018643,gitee,src-anolis-os/lua-posix,China
11218466,gitee,openharmony/iot_link,China
15281548,gitee,archermind-ti/armadillo,
10576225,gitee,src-openeuler/rubygem-minitest4,China
12073437,gitee,src-openeuler/python-google-auth-oauthlib,China
11479887,gitee,6tail/lunar-php,
17533983,gitee,src-openeuler/python-setuptools-rust,China
38514714,gitee,openharmony-sig/fluttertpc_cryptography_flutter,China
8119019,gitee,src-openeuler/perl-CPAN-Changes,China
2424420,gitee,guerlab_net/sdk-alipay,
6960321,gitee,src-openeuler/speex,China
19017914,gitee,src-anolis-os/numatop,China
9512374,gitee,ibizlab/iBizPMS,
6959760,gitee,src-openeuler/libevdev,China
8154616,gitee,src-openeuler/latex2html,China
9941089,gitee,src-openeuler/perl-Number-Misc,China
11349265,gitee,src-openeuler/R-language,China
15335362,gitee,HarmonyOS-tpc/CalendarListview,China
7354633,gitee,src-openeuler/python-pexpect,China
13077837,gitee,fkdexq/LayUI.dropMenu,
32641876,gitee,OpenCloudOS/OpenCloudOS-Kernel-Stream-intel,
11667915,gitee,microapp/linjiashop-uniapp,
2969045,gitee,damone/autojump,
13681357,gitee,binghe001/mykit-data,
1632247,gitee,egametang/ET,
29592252,gitee,zero-ws/zero-ecotope,
4892424,gitee,pwsns/cloudtalk,
26265121,gitee,openharmony/xts_device_attest_lite,China
10962015,gitee,src-openeuler/geolatte-geom,China
9876597,gitee,src-openeuler/python-aiosmtpd,China
8914531,gitee,src-openeuler/assertj-core,China
6959804,gitee,src-openeuler/libksba,China
19016159,gitee,src-anolis-os/python39,China
9877898,gitee,src-openeuler/python-pysnmp,China
6959650,gitee,src-openeuler/gtk3,China
9405877,gitee,GLUESTICK/auto-deployment,
28449019,gitee,openharmony/third_party_rust_mime,China
13527836,gitee,src-openeuler/python-oslo.cache,China
9172161,gitee,src-openeuler/oneDNN,China
18644986,gitee,src-openeuler/ceres-solver,China
6207693,gitee,Tencent/Shadow,
22121940,gitee,openharmony-sig/ohos_live_event_bus,China
29467879,gitee,src-openeuler/nlohmann_json,China
31782040,gitee,opencloudos-stream/docker-buildx,
11173446,gitee,src-openeuler/lzma-java,China
8189847,gitee,fastdfs100/libserverframe,
16218668,gitee,src-openeuler/rubygem-dynflow,China
6959715,gitee,src-openeuler/latrace,China
28257535,gitee,src-openeuler/ros2_wireless,China
18645038,gitee,src-openeuler/libdvbpsi,China
36611359,gitee,opencloudos-stream/java-8-konajdk-loongarch,
25171504,gitee,openharmony-sig/third_party_fastjson,China
27658236,gitee,opencloudos-stream/re2,
25827879,gitee,yhuse/SunnyUI.FrameDecoder,
10962047,gitee,src-openeuler/castor,China
32965706,gitee,src-openeuler/alien,China
17288217,gitee,src-openeuler/python-typed-ast,China
19016881,gitee,src-anolis-os/libglvnd,China
25818808,gitee,opencloudos-stream/ntfs-3g,
4512427,gitee,JeeHuangBingGui/JeeSpringCloudV3.0,
26641662,gitee,openeuler/kiran-tests,China
23342582,gitee,openkylin/openssh,China
23148037,gitee,openkylin/ukui-clock,China
8602106,gitee,wurong19870715/formDesigner,
33662340,gitee,openharmony-sig/flutter_keyboard_visibility,China
19015670,gitee,src-anolis-os/curl,China
30281878,gitee,openharmony-sig/developtools_smartperf_device,China
7212741,gitee,fijian/ngr,
22447615,gitee,src-openeuler/cinnamon-desktop,China
8875591,gitee,src-openeuler/fence-virt,China
7847971,gitee,src-openeuler/perl-Class-Method-Modifiers,China
23810818,gitee,src-openeuler/python-pytest-black,China
29370036,gitee,src-openeuler/distributeddatamgr_relational_store,China
23706192,gitee,src-openeuler/python-pip-run,China
25819061,gitee,opencloudos-stream/unbound,
8086088,gitee,lambkit/mapfinal,
28529979,gitee,src-openeuler/openstack-octavia,China
19015589,gitee,src-anolis-os/scap-security-guide,China
36204483,gitee,openeuler/sbom-service,China
12171354,gitee,src-openeuler/geometry,China
17956642,gitee,src-openeuler/common_tutorials,China
18689463,gitee,src-openeuler/rqt,China
17693122,gitee,src-openeuler/python-ansible-runner,China
19017726,gitee,src-anolis-os/tpm2-tools,China
1222574,gitee,ijz/ZHOUYI,
1335860,gitee,wstmall/wstmart,
4188104,gitee,skyogo/Per.js,
12359343,gitee,x-epic/EpicSim,
7750700,gitee,src-openeuler/libclc,China
25383962,gitee,LinWin-Cloud_1/openLinwin,
23285954,gitee,anolis-challenge/activity-lab-anolis-os,China
9876871,gitee,src-openeuler/python-curio,China
22015298,gitee,opengauss/playground-course,China
19015605,gitee,src-anolis-os/ocaml-srpm-macros,China
11173445,gitee,src-openeuler/lz4-java,China
138508,gitee,power/PowerJudge,
16067032,gitee,chinasoft3_ohos/Ohos-CutOut,
8277152,gitee,src-openeuler/logback,China
29026755,gitee,src-anolis-os/python-sqlparse,China
34936460,gitee,opencloudos-stream/python-pydantic,
34920778,gitee,opencloudos-stream/python-starlette,
9941631,gitee,src-openeuler/perl-URI-Find,China
11218423,gitee,openharmony/communication_softbus_lite,China
29370023,gitee,src-openeuler/security_device_auth,China
29370032,gitee,src-openeuler/security_dataclassification,China
29802361,gitee,src-openeuler/systemabilitymgr_samgr,China
29370029,gitee,src-openeuler/hiviewdfx_hilog,China
29370027,gitee,src-openeuler/security_huks,China
28449112,gitee,openharmony/third_party_rust_quote,China
23098430,gitee,openkylin/libkylin-chkname,China
9537911,gitee,tang_zhen_chao/keraskouzhaojiance,
6649397,gitee,ant-design/pro-blocks,China
21162919,gitee,Neo-T/open-npstack,
20049264,gitee,ealenxie/gitlab-webhook-dingrobot,
16184993,gitee,openharmony/third_party_expat,China
30657903,gitee,src-anolis-foundui/nemo-share,China
34935987,gitee,opencloudos-stream/ghc-rpm-macros,
11085250,gitee,src-openeuler/nodejs-through2,China
24605239,gitee,tanloong/neosca,
19016575,gitee,src-anolis-os/matchbox-window-manager,China
29735579,gitee,src-anolis-os/xmvn-connector-ivy,China
29204157,gitee,src-anolis-os/jacoco,China
13166615,gitee,src-openeuler/kylin-calculator,China
9410284,gitee,axui/axui,
17149110,gitee,src-openeuler/unboundid-ldapsdk,China
19326028,gitee,src-anolis-dde/deepin-authenticate,
25818675,gitee,opencloudos-stream/libmaxminddb,
30357030,gitee,src-openeuler/eventmesh,China
23624787,gitee,openharmony-sig/commonlibrary_ets_utils,China
8125364,gitee,src-openeuler/rng-tools,China
12821674,gitee,Tencent-Cloud-Plugins/tencentcloud-wordpress-plugin-tms,
7216278,gitee,src-openeuler/xmlrpc-c,China
14983157,gitee,shanyu/aliyun-oss-laravel,
8119046,gitee,src-openeuler/python-twisted,China
2512060,gitee,binary/weixin-java-miniapp-demo,
21496535,gitee,src-openeuler/urdfdom_headers,China
20845053,gitee,openharmony/applications_filepicker,China
19927862,gitee,src-anolis-os/docker,China
27658331,gitee,opencloudos-stream/tuned,
525487,gitee,kumei/AndroidTVWidget,
21316452,gitee,kaidianxing/kaidianxing-admin,
14841065,gitee,kklldog/AgileConfig,
22214455,gitee,CoderWanFeng/python-office,
22097629,gitee,wang-xiaocao/SunMarry,
26224712,gitee,opentiny/ng,
930511,gitee,GPRO/CPU3D,
23431539,gitee,jeecg/jeecgboot-vue2,
7951779,gitee,whz_hh/OnlineEmall,
32188812,gitee,openkylin/seatd,China
11085136,gitee,src-openeuler/nodejs-wordwrap,China
21118428,gitee,openeuler/bishengjdk-build,China
31248525,gitee,openharmony/frame_aware_sched,China
158170,gitee,duxphp/DuxCms-2.0,
7348980,gitee,src-openeuler/file-roller,China
9940926,gitee,src-openeuler/perl-Menlo-Legacy,China
1593591,gitee,notadd/neditor,
15026498,gitee,HarmonyOS-tpc/Rxohos,China
24442683,gitee,src-openeuler/slam_gmapping_ros2,China
5637407,gitee,beany/myExcel,
23790649,gitee,oschina/china-opensource-community-landscape,
3495070,gitee,monksoul/LayX,
7076768,gitee,PyQt5/PyQt,
11512294,gitee,WeBank/wxa,China
30583334,gitee,opencloudos-testing/numatop,
2923926,gitee,xiaodan_yu/resume.io,
3314770,gitee,cqrun/superpet_dog_wx,
29775249,gitee,openkylin/kylin-xen,China
10383895,gitee,jeffyan2000/Adapted-game-snake,
19016707,gitee,src-anolis-os/libuv,China
5821188,gitee,seebin/snake-api-mini,
27657893,gitee,opencloudos-stream/perftest,
23415,gitee,aming0502/ebookapp,
9341717,gitee,openeuler/abichecker,China
27832372,gitee,src-anolis-os/aardvark-dns,China
25389964,gitee,deep-spark/deepspark,
10631748,gitee,src-openeuler/randomizedtesting,China
6960126,gitee,src-openeuler/perl-Module-CoreList,China
16253813,gitee,openharmony/device_soc_esp,China
8316494,gitee,geekidea/spring-boot-plus-vue,
8203705,gitee,src-openeuler/python-ovirt-engine-sdk4,China
14595675,gitee,colin_86/MDword,
31589727,gitee,openkylin/cinnamon-session,China
30380455,gitee,openkylin/faq-specification,China
30674829,gitee,src-openeuler/python-blacken-docs,China
2355456,gitee,jiangyin/StarForce,
8077313,gitee,yyjd/three.js-dev,
24198411,gitee,yuncitys/YunParking,
8033861,gitee,atzlinux/atzlinux-update-patch,
8031938,gitee,jetlinks/jetlinks-community,
538924,gitee,pingcap/tidb,
273631,gitee,doublemine/C-sources-files-judge-system-for-linux,
1680170,gitee,shenzhanwang/Spring-rabbitMQ,
19017747,gitee,src-anolis-os/strace,China
24287811,gitee,Sajor-Dino/wechat-push,
336198,gitee,895925636/mint-ui,
12216317,gitee,newbee-ltd/newbee-mall-vue3-app,
1352500,gitee,lei0719/spring-boot-config,
2781518,gitee,IDEMaker/IDEMakerKaiYuanDingCanXiTong,
5256496,gitee,penkai/Heloos,
277290,gitee,supyuan/wymn-app-android,
12035331,gitee,harryzhangabc/cartographer-stm32,
630378,gitee,giscafer/FinalScheduler,
9878534,gitee,src-openeuler/platform_hardware_libhardware_legacy,China
30422269,gitee,ruitao_admin/gododb,
27657394,gitee,opencloudos-stream/dnsmasq,
27657793,gitee,opencloudos-stream/lorax,
37405477,gitee,src-openeuler/gtkglext,China
35774053,gitee,src-openeuler/frozen,China
10137015,gitee,sourcegit/sourcegit,
30445851,gitee,openeuler/vs2qt,China
10959315,gitee,src-openeuler/eli5,China
31049553,gitee,src-openeuler/x2nestos,China
22428658,gitee,openkylin/peony-extensions,China
8465325,gitee,src-openeuler/nagios,China
30524906,gitee,src-openeuler/paraver-kernel,China
30524909,gitee,src-openeuler/f2c,China
30524912,gitee,src-openeuler/darshan,China
30524913,gitee,src-openeuler/memP,China
29029853,gitee,openeuler-risc-v/openwsman,
29067160,gitee,openeuler-risc-v/libraqm,
18111302,gitee,openeuler-risc-v/vdo,
29067188,gitee,openeuler-risc-v/ragel,
29067155,gitee,openeuler-risc-v/libomxil-bellagio,
13926053,gitee,src-openeuler/mybatis,China
10629627,gitee,pleaseyang/ItyWeb,
7651917,gitee,src-openeuler/librdkafka,China
8119006,gitee,src-openeuler/mypaint-brushes,China
22369102,gitee,src-openeuler/python-platformdirs,China
19016809,gitee,src-anolis-os/libnbd,China
19018122,gitee,src-anolis-os/iptables,China
8261730,gitee,lutianming/OpenSheeps,
3354466,gitee,snowheart/dingtalk-robot,
1867151,gitee,xia-chu/ZLMediaKit,
19017555,gitee,src-anolis-os/criu,China
2857772,gitee,anviod/laradock,
5368216,gitee,web/holidays_api,
12723166,gitee,mulanbay/mulanbay-server,
6490768,gitee,vant-contrib/vant-weapp,
23291045,gitee,OpenCloudOS/SIG-Testing,
11351852,gitee,harlin_zhang/SillyMonkey,
6959987,gitee,src-openeuler/mtdev,China
20036715,gitee,openharmony-sig/device_soc_hihope,China
22428670,gitee,openkylin/libtool,China
11332178,gitee,src-openeuler/python-ez_setup,China
19016050,gitee,src-anolis-os/python-systemd,China
35043736,gitee,src-openeuler/raspberrypi-utils,China
18414662,gitee,src-openeuler/raspberrypi-eeprom,China
27658413,gitee,opencloudos-stream/xorg-x11-server,
29799609,gitee,src-openeuler/python-ruff,China
6960319,gitee,src-openeuler/sound-theme-freedesktop,China
8118993,gitee,src-openeuler/libewf,China
2317074,gitee,aaluoxiang/oa_system,
6382189,gitee,mindskip/uexam,
3433898,gitee,sofastack/sofa-boot,China
26565612,gitee,WanDerFo/balance_car,
6950203,gitee,lcry/Simple-IT-Markdown-Resume,
15268705,gitee,iangellove/omega-ai,
1400967,gitee,mumu-osc/NiceFish,
2492157,gitee,redtie/mycateye,
344,gitee,summer_charlie/http-class-for-php,
85802,gitee,lemonzone2010/doc-render,
23810079,gitee,geektime-geekbang/geektime-go,
496675,gitee,wangzhixuan/spring-shiro-training,
1547164,gitee,Armink/CmBacktrace,
26086517,gitee,openkylin/openkylin-cve-tracer,China
19016395,gitee,src-anolis-os/perl-Convert-ASN1,China
19017442,gitee,src-anolis-os/frr,China
26294074,gitee,src-openeuler/deepin-image-editor,China
16085107,gitee,shiliupi/ESP32-PicoDK,
16202814,gitee,chinasoft2_ohos/ohos-loading-animation,
30898021,gitee,src-anolis-epao/pyelftools,China
1569145,gitee,caiweiming/DolphinPHP,
226169,gitee,thinkcmf/ThinkCMFX,
5371709,gitee,likexia/structure,
32799586,gitee,opencloudos-stream/flatpak,
9417360,gitee,ZhongBangKeJi/crmeb_zzff_class,
9940711,gitee,src-openeuler/perl-HTTP-CookieMonster,China
13847073,gitee,ubml/ubml-standard,China
13847163,gitee,ubml/ubml-sdk,China
29860800,gitee,src-openeuler/coreutils-rs,China
7472838,gitee,zlq4863947/m3k6,
9940692,gitee,src-openeuler/perl-HTML-SimpleParse,China
23160049,gitee,opengauss/openGauss-webclient-portal,China
23447569,gitee,opencloudos-stream/dnf,
19016660,gitee,src-anolis-os/libXi,China
6478933,gitee,xuthus5/Database-SQL-Actual-Combat,
4307870,gitee,jerryshensjf/EasyOCR,
29370038,gitee,src-openeuler/hiviewdfx_hisysevent,China
1867170,gitee,xia-chu/ZLToolKit,
628491,gitee,xuxueli0323/xxl-mq,
1106299,gitee,nszKnife/HalloweenGame,
3587846,gitee,mucho/SpringBoot_activiti,
19019300,gitee,src-anolis-os/libunwind,China
11085409,gitee,src-openeuler/nodejs-tough-cookie,China
31911693,gitee,src-openeuler/python-jsonschema-specifications,China
